Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
21.08.12;7.048.79;7.105.43;7.041.73;7.089.32;+0.79 %;119.131.824;63.70
22.08.12;7.048.30;7.051.77;7.005.26;7.017.75;-1.01 %;130.750.744;46.51
23.08.12;7.065.99;7.080.74;6.923.07;6.949.57;-0.97 %;136.387.011;157.67
24.08.12;6.957.60;6.990.07;6.885.98;6.971.07;+0.31 %;98.482.778;104.09
27.08.12;6.960.02;7.049.48;6.946.08;7.047.45;+1.10 %;91.877.432;103.40
28.08.12;7.004.05;7.031.16;6.976.01;7.002.68;-0.64 %;90.249.866;55.15
29.08.12;7.003.02;7.029.80;6.945.71;7.010.57;+0.11 %;72.761.288;84.09
30.08.12;6.962.29;6.978.50;6.871.00;6.895.49;-1.64 %;113.066.523;107.50
31.08.12;6.897.73;7.011.45;6.889.79;6.970.79;+1.09 %;124.819.714;121.66
03.09.12;6.946.61;7.016.31;6.944.25;7.014.83;+0.63 %;89.584.982;72.06
04.09.12;7.012.99;7.015.71;6.920.00;6.932.58;-1.17 %;92.046.512;95.71
05.09.12;6.941.66;7.003.53;6.892.86;6.964.69;+0.46 %;112.184.715;110.67
06.09.12;6.984.31;7.172.32;6.977.86;7.167.33;+2.91 %;209.898.160;194.46
07.09.12;7.183.92;7.248.51;7.182.60;7.214.50;+0.66 %;271.002.488;65.91
10.09.12;7.207.96;7.233.92;7.203.65;7.213.70;-0.01 %;166.233.183;30.27
11.09.12;7.197.20;7.313.48;7.186.63;7.310.11;+1.34 %;180.610.692;126.85
12.09.12;7.331.58;7.410.36;7.307.48;7.343.53;+0.46 %;313.363.880;102.88
13.09.12;7.341.78;7.353.22;7.280.23;7.310.32;-0.45 %;149.216.296;72.99
14.09.12;7.397.98;7.446.47;7.388.79;7.412.13;+1.39 %;228.922.448;57.68
17.09.12;7.390.29;7.414.22;7.382.47;7.403.69;-0.11 %;166.308.142;31.75
18.09.12;7.350.09;7.375.00;7.304.25;7.347.69;-0.76 %;183.012.679;70.75
19.09.12;7.387.18;7.396.12;7.326.24;7.390.76;+0.59 %;155.122.426;69.88
20.09.12;7.322.62;7.390.46;7.313.14;7.389.49;-0.02 %;199.419.532;77.32
21.09.12;7.409.34;7.478.53;7.391.06;7.451.62;+0.84 %;288.832.672;87.47
24.09.12;7.419.65;7.440.49;7.388.20;7.413.16;-0.52 %;134.904.051;52.29
25.09.12;7.406.22;7.438.89;7.369.39;7.425.11;+0.16 %;145.896.135;69.50
26.09.12;7.362.98;7.362.98;7.255.77;7.276.51;-2.00 %;193.960.332;107.21
27.09.12;7.313.15;7.324.97;7.268.69;7.290.02;+0.19 %;162.892.342;56.28
28.09.12;7.330.61;7.337.17;7.215.95;7.216.15;-1.01 %;154.756.967;121.22
01.10.12;7.227.81;7.339.20;7.225.29;7.326.73;+1.53 %;132.063.423;113.91
02.10.12;7.278.13;7.373.15;7.266.11;7.305.86;-0.28 %;139.844.437;107.04
03.10.12;7.283.26;7.339.33;7.272.06;7.322.08;+0.22 %;103.586.898;67.27
04.10.12;7.368.21;7.374.86;7.283.48;7.305.21;-0.23 %;137.021.635;91.38
05.10.12;7.327.70;7.409.78;7.312.79;7.397.87;+1.27 %;121.029.159;96.99
08.10.12;7.340.39;7.341.28;7.286.24;7.291.21;-1.44 %;128.175.668;55.04
09.10.12;7.306.33;7.308.13;7.221.50;7.234.53;-0.78 %;105.885.928;86.63
10.10.12;7.219.46;7.245.17;7.201.09;7.205.23;-0.41 %;91.109.674;44.08
11.10.12;7.192.75;7.305.46;7.182.31;7.281.70;+1.06 %;135.460.571;123.15
12.10.12;7.260.57;7.291.24;7.232.42;7.232.49;-0.68 %;131.267.863;58.82
15.10.12;7.237.40;7.302.23;7.237.40;7.261.25;+0.40 %;133.672.408;64.83
16.10.12;7.309.08;7.387.78;7.293.90;7.376.27;+1.58 %;139.039.616;93.88
17.10.12;7.381.08;7.399.99;7.367.59;7.394.55;+0.25 %;133.693.828;32.40
18.10.12;7.401.41;7.447.81;7.389.01;7.437.23;+0.58 %;153.264.686;58.80
19.10.12;7.413.69;7.430.12;7.363.50;7.380.64;-0.76 %;188.134.764;66.62
22.10.12;7.372.36;7.390.10;7.313.24;7.328.05;-0.71 %;106.328.791;76.86
23.10.12;7.339.16;7.343.60;7.153.80;7.173.69;-2.11 %;133.371.618;189.80
24.10.12;7.202.03;7.216.13;7.120.68;7.192.85;+0.27 %;143.350.384;95.45
25.10.12;7.203.12;7.256.22;7.181.45;7.200.23;+0.10 %;115.763.419;74.77
26.10.12;7.161.73;7.257.37;7.147.51;7.231.85;+0.44 %;102.407.125;109.86
29.10.12;7.205.05;7.225.32;7.171.96;7.203.16;-0.40 %;74.340.853;53.36
30.10.12;7.239.69;7.292.83;7.239.04;7.284.40;+1.13 %;91.181.914;53.79
31.10.12;7.305.07;7.347.51;7.260.63;7.260.63;-0.33 %;131.334.493;86.88
01.11.12;7.255.30;7.356.18;7.255.11;7.335.67;+1.03 %;94.667.460;101.07
02.11.12;7.336.52;7.391.04;7.314.68;7.363.85;+0.38 %;144.774.543;76.36
05.11.12;7.320.98;7.337.47;7.304.45;7.326.47;-0.51 %;81.779.446;33.02
06.11.12;7.336.46;7.388.98;7.319.73;7.377.76;+0.70 %;112.525.373;69.25
07.11.12;7.425.08;7.434.96;7.226.60;7.232.83;-1.96 %;183.765.306;208.36
08.11.12;7.260.35;7.287.00;7.184.18;7.204.96;-0.39 %;200.729.893;102.82
09.11.12;7.220.69;7.222.87;7.064.34;7.163.50;-0.58 %;216.244.883;158.53
12.11.12;7.164.68;7.196.00;7.138.17;7.168.76;+0.07 %;125.125.766;57.83
13.11.12;7.131.60;7.185.29;7.074.87;7.169.12;+0.01 %;193.079.275;110.42
14.11.12;7.156.34;7.182.81;7.084.63;7.101.92;-0.94 %;153.226.718;98.18
15.11.12;7.064.99;7.079.22;7.021.62;7.043.42;-0.82 %;145.343.087;57.60
16.11.12;7.045.63;7.059.83;6.950.53;6.950.53;-1.32 %;200.027.180;109.30
19.11.12;7.020.23;7.130.87;7.007.21;7.123.84;+2.49 %;144.873.287;123.66
20.11.12;7.098.13;7.186.61;7.092.23;7.172.99;+0.69 %;114.389.887;94.38
21.11.12;7.148.91;7.194.79;7.139.99;7.184.71;+0.16 %;100.748.921;54.80
22.11.12;7.210.46;7.253.02;7.205.20;7.244.99;+0.84 %;133.145.196;47.82
23.11.12;7.258.33;7.311.55;7.219.55;7.309.13;+0.89 %;109.433.253;92.00
26.11.12;7.286.69;7.312.86;7.273.57;7.292.03;-0.23 %;88.003.638;39.29
27.11.12;7.343.01;7.361.55;7.307.30;7.332.33;+0.55 %;123.571.369;54.25
28.11.12;7.317.49;7.351.48;7.265.44;7.343.41;+0.15 %;103.723.768;86.04
29.11.12;7.382.55;7.416.52;7.377.09;7.400.96;+0.78 %;127.088.266;39.43
30.11.12;7.399.09;7.442.60;7.398.22;7.405.50;+0.06 %;109.127.175;44.38
03.12.12;7.427.41;7.487.89;7.419.30;7.435.21;+0.40 %;105.138.364;68.59
04.12.12;7.428.13;7.466.25;7.417.30;7.435.12;-0.00 %;100.278.541;48.95
05.12.12;7.480.59;7.482.28;7.428.70;7.454.55;+0.26 %;132.069.437;53.58
06.12.12;7.469.54;7.554.51;7.461.19;7.534.54;+1.07 %;146.070.222;93.32
07.12.12;7.539.78;7.553.05;7.487.64;7.517.80;-0.22 %;136.825.009;65.41
10.12.12;7.484.95;7.536.60;7.457.40;7.530.92;+0.17 %;107.165.487;79.20
11.12.12;7.529.24;7.596.90;7.518.74;7.589.75;+0.78 %;116.822.539;78.16
12.12.12;7.595.20;7.626.40;7.590.18;7.614.79;+0.33 %;124.718.895;36.22
13.12.12;7.618.62;7.618.62;7.561.96;7.581.98;-0.43 %;126.126.106;56.66
14.12.12;7.599.03;7.619.26;7.571.16;7.596.47;+0.19 %;100.381.353;48.10
17.12.12;7.604.16;7.627.14;7.564.07;7.604.94;+0.11 %;94.817.599;63.07
18.12.12;7.634.28;7.667.91;7.626.25;7.653.58;+0.64 %;133.938.513;41.66
19.12.12;7.675.33;7.682.90;7.655.71;7.668.50;+0.19 %;136.053.793;27.19
20.12.12;7.642.99;7.675.45;7.635.39;7.672.10;+0.05 %;106.564.618;40.06
21.12.12;7.632.41;7.653.73;7.596.64;7.636.23;-0.47 %;219.155.918;57.09
27.12.12;7.652.27;7.676.50;7.640.30;7.655.88;+0.26 %;67.704.541;36.20
28.12.12;7.649.89;7.665.68;7.602.89;7.612.39;-0.57 %;50.422.367;62.79
02.01.13;7.689.46;7.789.94;7.689.46;7.778.78;+2.19 %;147.665.809;100.48
03.01.13;7.762.13;7.777.02;7.737.98;7.756.44;-0.29 %;88.001.713;39.04
04.01.13;7.740.99;7.779.67;7.727.55;7.776.37;+0.26 %;106.059.207;52.12
07.01.13;7.760.01;7.767.55;7.713.42;7.732.66;-0.56 %;160.170.881;54.13
08.01.13;7.710.70;7.754.38;7.683.48;7.695.83;-0.48 %;136.086.394;70.90
09.01.13;7.713.57;7.734.78;7.688.55;7.720.47;+0.32 %;166.617.249;46.23
10.01.13;7.732.14;7.773.69;7.685.08;7.708.47;-0.16 %;184.649.587;88.61
11.01.13;7.725.93;7.731.45;7.683.92;7.715.53;+0.09 %;184.300.791;47.53
14.01.13;7.737.61;7.785.82;7.702.36;7.729.52;+0.18 %;116.010.397;83.46
15.01.13;7.704.05;7.735.21;7.635.88;7.675.91;-0.69 %;146.358.953;99.33
16.01.13;7.661.61;7.694.80;7.643.14;7.691.13;+0.20 %;113.664.534;51.66
17.01.13;7.677.28;7.764.03;7.662.43;7.735.46;+0.58 %;115.901.967;101.60
18.01.13;7.747.13;7.753.49;7.702.23;7.702.23;-0.43 %;139.594.553;51.26
21.01.13;7.727.77;7.749.82;7.719.02;7.748.86;+0.61 %;75.024.812;30.80
22.01.13;7.741.88;7.746.91;7.634.26;7.696.21;-0.68 %;151.384.255;112.65
23.01.13;7.702.92;7.731.63;7.684.84;7.707.54;+0.15 %;130.187.501;46.79
24.01.13;7.700.53;7.753.30;7.661.96;7.748.13;+0.53 %;136.434.573;91.34
25.01.13;7.746.78;7.865.16;7.743.19;7.857.97;+1.42 %;125.696.278;121.97
28.01.13;7.859.83;7.871.79;7.831.72;7.833.00;-0.32 %;92.228.978;40.07
29.01.13;7.841.96;7.857.14;7.800.12;7.848.57;+0.20 %;121.082.990;57.02
30.01.13;7.855.68;7.863.35;7.775.03;7.811.31;-0.47 %;136.075.868;88.32
31.01.13;7.800.45;7.812.34;7.765.20;7.776.05;-0.45 %;179.937.071;47.14
01.02.13;7.792.59;7.853.37;7.784.97;7.833.39;+0.74 %;135.532.968;68.40
04.02.13;7.822.54;7.837.64;7.637.68;7.638.23;-2.49 %;207.132.985;199.96
05.02.13;7.643.54;7.677.14;7.622.30;7.664.66;+0.35 %;189.692.676;54.84
06.02.13;7.665.88;7.694.42;7.537.29;7.581.18;-1.09 %;160.862.746;157.13
07.02.13;7.581.37;7.661.31;7.565.32;7.590.85;+0.13 %;151.220.930;95.99
08.02.13;7.607.57;7.655.31;7.577.34;7.652.14;+0.81 %;130.107.142;77.97
11.02.13;7.627.72;7.676.82;7.597.61;7.633.74;-0.24 %;108.870.811;79.21
12.02.13;7.619.12;7.661.97;7.593.66;7.660.19;+0.35 %;125.462.748;68.31
13.02.13;7.678.48;7.737.41;7.650.29;7.711.89;+0.67 %;102.213.106;87.12
14.02.13;7.697.89;7.729.36;7.607.48;7.631.19;-1.05 %;122.582.800;121.88
15.02.13;7.636.26;7.649.50;7.588.57;7.593.51;-0.49 %;195.672.375;60.93
18.02.13;7.591.08;7.629.78;7.568.16;7.628.73;+0.46 %;96.093.432;61.62
19.02.13;7.614.10;7.762.90;7.611.60;7.752.45;+1.62 %;137.294.653;151.30
20.02.13;7.747.21;7.784.64;7.709.48;7.728.90;-0.30 %;141.747.139;75.16
21.02.13;7.681.61;7.688.44;7.561.84;7.583.57;-1.88 %;164.788.585;126.60
22.02.13;7.619.81;7.681.12;7.607.26;7.661.91;+1.03 %;157.380.767;73.86
25.02.13;7.731.80;7.860.57;7.726.40;7.773.19;+1.45 %;187.410.702;134.17
26.02.13;7.682.24;7.683.96;7.589.32;7.597.11;-2.27 %;181.234.856;94.64
27.02.13;7.641.84;7.679.44;7.565.78;7.675.83;+1.04 %;124.116.236;113.66
28.02.13;7.712.20;7.753.39;7.691.81;7.741.70;+0.86 %;134.142.859;61.58
01.03.13;7.735.35;7.767.67;7.627.99;7.708.16;-0.43 %;138.133.630;139.68
04.03.13;7.654.67;7.708.88;7.637.32;7.691.68;-0.21 %;87.347.177;71.56
05.03.13;7.779.62;7.883.60;7.772.33;7.870.31;+2.32 %;144.787.266;111.27
06.03.13;7.907.39;7.977.64;7.898.04;7.919.33;+0.62 %;131.468.573;79.60
07.03.13;7.934.19;7.956.26;7.911.56;7.939.77;+0.26 %;101.474.183;44.70
08.03.13;7.970.66;8.015.07;7.962.28;7.986.47;+0.59 %;141.067.767;52.79
11.03.13;7.967.46;7.989.21;7.954.58;7.984.29;-0.03 %;86.612.806;34.63
12.03.13;7.970.83;7.999.50;7.933.94;7.966.12;-0.23 %;185.919.130;65.56
13.03.13;7.964.77;7.978.84;7.942.37;7.970.91;+0.06 %;392.236.680;36.47
14.03.13;8.013.25;8.060.26;8.011.22;8.058.37;+1.10 %;295.483.380;49.04
15.03.13;8.074.03;8.074.47;7.996.95;8.042.85;-0.19 %;325.078.745;77.52
18.03.13;7.924.04;8.020.91;7.901.94;8.010.70;-0.40 %;137.334.090;118.97
19.03.13;7.980.54;8.000.97;7.919.45;7.947.79;-0.79 %;163.829.387;81.52
20.03.13;7.995.59;8.030.46;7.972.21;8.001.97;+0.68 %;128.585.530;58.25
21.03.13;7.989.59;7.999.34;7.887.67;7.932.51;-0.87 %;165.505.352;111.67
22.03.13;7.917.64;7.953.93;7.876.36;7.911.35;-0.27 %;136.777.906;77.57
25.03.13;7.988.27;8.030.76;7.847.97;7.870.90;-0.51 %;165.443.678;182.79
26.03.13;7.889.15;7.912.52;7.859.27;7.879.67;+0.11 %;120.750.429;53.25
27.03.13;7.905.96;7.916.76;7.750.38;7.789.09;-1.15 %;154.770.392;166.38
28.03.13;7.791.14;7.842.58;7.778.02;7.795.31;+0.08 %;135.082.794;64.56
02.04.13;7.806.12;7.949.20;7.805.92;7.943.87;+1.91 %;122.399.570;143.28
03.04.13;7.926.88;7.953.15;7.869.81;7.874.75;-0.87 %;109.314.026;83.34
04.04.13;7.902.86;7.927.93;7.803.89;7.817.39;-0.73 %;153.119.730;124.04
05.04.13;7.820.69;7.825.28;7.632.42;7.658.75;-2.03 %;151.952.739;192.86
08.04.13;7.669.04;7.698.47;7.645.56;7.662.64;+0.05 %;89.520.473;52.91
09.04.13;7.704.35;7.723.20;7.608.04;7.637.51;-0.33 %;125.153.533;115.16
10.04.13;7.664.16;7.822.12;7.660.20;7.810.63;+2.27 %;166.062.823;161.92
11.04.13;7.799.31;7.885.45;7.786.75;7.871.63;+0.78 %;133.428.123;98.70
12.04.13;7.831.87;7.838.53;7.726.13;7.744.77;-1.61 %;126.328.550;112.40
15.04.13;7.740.54;7.773.11;7.651.58;7.712.63;-0.41 %;124.016.697;121.53
16.04.13;7.680.78;7.739.66;7.639.43;7.682.58;-0.39 %;147.249.597;100.23
17.04.13;7.719.56;7.722.46;7.473.07;7.503.03;-2.34 %;168.914.721;249.39
18.04.13;7.519.67;7.556.55;7.436.78;7.473.73;-0.39 %;146.506.126;119.77
19.04.13;7.490.11;7.531.09;7.418.36;7.459.96;-0.18 %;186.816.307;112.73
22.04.13;7.516.06;7.538.22;7.437.52;7.478.11;+0.24 %;160.106.878;100.70
23.04.13;7.477.03;7.664.22;7.442.36;7.658.21;+2.41 %;192.684.850;221.86
24.04.13;7.656.76;7.767.36;7.656.22;7.759.03;+1.32 %;124.156.205;111.14
25.04.13;7.766.61;7.838.31;7.741.98;7.832.86;+0.95 %;97.282.398;96.33
26.04.13;7.835.59;7.840.47;7.767.61;7.814.76;-0.23 %;98.667.531;72.86
29.04.13;7.834.02;7.873.50;7.823.24;7.873.50;+0.75 %;83.037.751;50.26
30.04.13;7.928.42;7.965.90;7.893.08;7.913.71;+0.51 %;125.695.024;72.82
02.05.13;7.905.35;8.005.83;7.896.99;7.961.71;+0.61 %;150.221.473;108.84
03.05.13;7.972.28;8.130.16;7.957.36;8.122.29;+2.02 %;141.346.078;172.80
06.05.13;8.119.22;8.148.14;8.103.27;8.112.08;-0.13 %;68.799.579;44.87
07.05.13;8.125.82;8.206.01;8.116.67;8.181.78;+0.86 %;93.520.593;89.34
08.05.13;8.176.88;8.253.47;8.173.35;8.249.71;+0.83 %;127.408.871;80.12
09.05.13;8.232.50;8.274.18;8.224.52;8.262.55;+0.16 %;59.594.689;49.66
10.05.13;8.278.45;8.358.23;8.252.37;8.278.59;+0.19 %;99.314.627;105.86
13.05.13;8.281.95;8.294.56;8.217.15;8.279.29;+0.01 %;88.334.997;77.41
14.05.13;8.304.50;8.339.11;8.235.97;8.339.11;+0.72 %;117.222.638;103.14
15.05.13;8.333.61;8.368.06;8.299.83;8.362.42;+0.28 %;159.738.879;68.23
16.05.13;8.348.54;8.401.28;8.324.23;8.369.87;+0.09 %;131.901.388;77.05
17.05.13;8.356.26;8.408.62;8.327.47;8.398.00;+0.34 %;164.334.521;81.15
20.05.13;8.434.97;8.456.24;8.401.74;8.455.83;+0.69 %;81.860.005;54.50
21.05.13;8.446.78;8.476.18;8.397.54;8.472.20;+0.19 %;118.888.120;78.64
22.05.13;8.467.56;8.557.86;8.434.83;8.530.89;+0.69 %;115.161.799;123.03
23.05.13;8.410.06;8.412.25;8.281.11;8.351.98;-2.10 %;138.832.015;131.14
24.05.13;8.390.16;8.391.02;8.262.64;8.305.32;-0.56 %;137.608.620;128.38
27.05.13;8.346.60;8.386.86;8.338.32;8.383.30;+0.94 %;50.778.781;48.54
28.05.13;8.432.46;8.526.42;8.424.40;8.480.87;+1.16 %;101.599.068;102.02
29.05.13;8.437.21;8.445.46;8.316.70;8.336.58;-1.70 %;112.156.059;128.76
30.05.13;8.314.20;8.416.36;8.293.96;8.400.20;+0.76 %;107.154.211;122.40
31.05.13;8.385.38;8.401.63;8.297.03;8.348.84;-0.61 %;127.078.146;104.60
03.06.13;8.291.49;8.395.56;8.214.78;8.285.80;-0.76 %;101.403.144;180.78
04.06.13;8.358.68;8.384.36;8.274.94;8.295.96;+0.12 %;84.825.094;109.42
05.06.13;8.229.23;8.293.28;8.182.08;8.196.18;-1.20 %;91.346.799;111.20
06.06.13;8.188.82;8.235.09;8.098.81;8.098.81;-1.19 %;87.209.106;136.28
07.06.13;8.124.88;8.279.03;8.034.55;8.254.68;+1.92 %;106.605.815;244.48
10.06.13;8.246.04;8.355.79;8.245.94;8.307.69;+0.64 %;79.268.260;109.85
11.06.13;8.256.19;8.260.86;8.141.02;8.222.46;-1.03 %;101.032.516;119.84
12.06.13;8.204.91;8.246.08;8.122.72;8.143.27;-0.96 %;85.002.998;123.36
13.06.13;8.023.37;8.110.38;7.968.13;8.095.39;-0.59 %;101.693.387;142.25
14.06.13;8.157.88;8.188.00;8.111.38;8.127.96;+0.40 %;74.699.347;76.62
17.06.13;8.170.75;8.265.49;8.167.67;8.215.73;+1.08 %;76.262.843;97.82
18.06.13;8.196.44;8.241.60;8.176.19;8.229.51;+0.17 %;76.203.859;65.41
19.06.13;8.254.57;8.285.90;8.160.50;8.197.08;-0.39 %;80.399.567;125.40
20.06.13;8.085.67;8.085.67;7.911.96;7.928.48;-3.28 %;135.815.626;173.71
21.06.13;7.946.32;7.987.04;7.789.24;7.789.24;-1.76 %;256.940.112;197.80
24.06.13;7.776.88;7.823.84;7.655.83;7.692.45;-1.24 %;125.839.871;168.01
25.06.13;7.741.13;7.842.48;7.725.99;7.811.30;+1.55 %;113.331.422;116.49
26.06.13;7.810.37;7.960.45;7.800.85;7.940.99;+1.66 %;133.266.510;159.60
27.06.13;7.945.92;8.025.81;7.919.59;7.990.75;+0.63 %;106.034.977;106.22
28.06.13;8.015.53;8.037.68;7.906.14;7.959.22;-0.39 %;105.558.313;131.54
01.07.13;8.000.02;8.023.15;7.890.28;7.983.92;+0.31 %;100.636.010;132.87
02.07.13;7.988.92;7.988.96;7.873.97;7.910.77;-0.92 %;99.713.959;114.99
03.07.13;7.841.18;7.841.87;7.730.37;7.829.32;-1.03 %;119.777.761;111.50
04.07.13;7.877.91;8.015.08;7.863.76;7.994.31;+2.11 %;123.869.878;151.32
05.07.13;8.010.44;8.031.71;7.805.36;7.806.00;-2.36 %;120.347.320;226.35
08.07.13;7.865.92;8.015.21;7.848.14;7.968.54;+2.08 %;82.797.492;167.07
09.07.13;8.021.13;8.086.95;8.005.73;8.057.75;+1.12 %;85.552.009;81.22
10.07.13;8.056.51;8.081.21;7.990.65;8.066.48;+0.11 %;76.694.523;90.56
11.07.13;8.163.56;8.176.70;8.130.48;8.158.80;+1.14 %;82.922.515;46.22
12.07.13;8.192.91;8.244.13;8.178.20;8.212.77;+0.66 %;88.132.905;65.93
15.07.13;8.237.92;8.271.38;8.211.42;8.234.81;+0.27 %;68.327.626;59.96
16.07.13;8.251.51;8.252.25;8.178.19;8.201.05;-0.41 %;67.899.264;74.06
17.07.13;8.216.70;8.269.22;8.137.53;8.254.72;+0.65 %;71.616.505;131.69
18.07.13;8.239.38;8.337.20;8.215.66;8.337.09;+1.00 %;77.631.638;121.54
19.07.13;8.299.01;8.336.87;8.284.36;8.331.57;-0.07 %;119.264.278;52.51
22.07.13;8.343.28;8.374.47;8.310.29;8.331.06;-0.01 %;73.354.172;64.18
23.07.13;8.358.62;8.365.98;8.306.60;8.314.23;-0.20 %;81.377.440;59.38
24.07.13;8.325.06;8.415.33;8.318.48;8.379.11;+0.78 %;88.409.469;96.85
25.07.13;8.349.52;8.356.88;8.265.14;8.298.98;-0.96 %;95.077.254;91.74
26.07.13;8.341.78;8.362.04;8.217.26;8.244.91;-0.65 %;73.759.392;144.78
29.07.13;8.307.12;8.324.15;8.245.53;8.259.03;+0.17 %;64.097.402;78.62
30.07.13;8.302.14;8.333.95;8.256.40;8.271.02;+0.15 %;97.192.955;77.55
31.07.13;8.235.22;8.295.56;8.213.36;8.275.97;+0.06 %;96.357.938;82.20
01.08.13;8.320.38;8.411.30;8.316.89;8.410.73;+1.63 %;87.914.902;94.41
02.08.13;8.428.58;8.431.67;8.376.28;8.406.94;-0.05 %;71.085.208;55.39
05.08.13;8.416.11;8.435.32;8.367.34;8.398.38;-0.10 %;57.509.693;67.98
06.08.13;8.387.93;8.435.49;8.267.98;8.299.73;-1.17 %;104.731.784;167.51
07.08.13;8.265.33;8.281.52;8.228.11;8.260.48;-0.47 %;73.003.787;53.41
08.08.13;8.256.40;8.341.44;8.252.46;8.318.32;+0.70 %;140.767.292;88.98
09.08.13;8.332.53;8.374.59;8.286.41;8.338.31;+0.24 %;86.895.908;88.18
12.08.13;8.341.96;8.371.16;8.238.86;8.359.25;+0.25 %;78.648.975;132.30
13.08.13;8.395.82;8.444.52;8.383.23;8.415.76;+0.68 %;91.296.963;61.29
14.08.13;8.424.88;8.457.05;8.400.75;8.438.12;+0.27 %;80.080.331;56.30
15.08.13;8.418.94;8.422.03;8.307.98;8.376.29;-0.73 %;69.381.146;114.05
16.08.13;8.348.42;8.402.30;8.330.33;8.391.94;+0.19 %;84.554.133;71.97
19.08.13;8.395.02;8.395.41;8.329.00;8.366.29;-0.31 %;57.398.658;66.41
20.08.13;8.294.87;8.319.82;8.246.19;8.300.03;-0.79 %;83.640.637;73.63
21.08.13;8.301.06;8.310.68;8.268.42;8.285.41;-0.18 %;62.480.407;42.26
22.08.13;8.289.30;8.425.26;8.283.77;8.397.89;+1.36 %;79.217.175;141.49
23.08.13;8.398.28;8.438.44;8.360.23;8.416.99;+0.23 %;66.776.547;78.21
26.08.13;8.424.07;8.437.75;8.386.05;8.435.15;+0.22 %;38.280.705;51.70
27.08.13;8.378.93;8.423.78;8.242.56;8.242.56;-2.28 %;105.464.098;181.22
28.08.13;8.202.86;8.219.26;8.094.22;8.157.90;-1.03 %;97.634.887;125.04
29.08.13;8.189.02;8.199.29;8.129.99;8.194.55;+0.45 %;69.837.266;69.30
30.08.13;8.197.72;8.201.49;8.101.95;8.103.15;-1.12 %;86.546.258;99.54
02.09.13;8.224.34;8.268.73;8.211.03;8.243.87;+1.74 %;66.832.043;57.70
03.09.13;8.259.37;8.264.72;8.142.86;8.180.71;-0.77 %;87.435.670;121.86
04.09.13;8.201.56;8.206.87;8.095.91;8.195.92;+0.19 %;86.846.248;110.96
05.09.13;8.205.56;8.257.73;8.165.36;8.234.98;+0.48 %;95.254.609;92.37
06.09.13;8.222.21;8.295.81;8.174.32;8.275.67;+0.49 %;128.487.104;121.49
09.09.13;8.275.01;8.310.37;8.246.77;8.276.32;+0.01 %;70.820.710;63.60
10.09.13;8.357.69;8.464.25;8.350.42;8.446.54;+2.06 %;119.241.801;113.83
11.09.13;8.453.32;8.502.79;8.446.69;8.495.73;+0.58 %;105.859.533;56.10
12.09.13;8.509.49;8.516.98;8.466.61;8.494.00;-0.02 %;102.771.107;50.37
13.09.13;8.461.31;8.518.18;8.456.84;8.509.42;+0.18 %;74.144.566;61.34
16.09.13;8.599.65;8.626.11;8.578.01;8.613.00;+1.22 %;85.572.904;48.10
17.09.13;8.595.56;8.613.89;8.585.04;8.596.95;-0.19 %;78.406.987;28.85
18.09.13;8.617.45;8.645.90;8.594.65;8.636.06;+0.45 %;71.318.108;51.25
19.09.13;8.735.11;8.770.10;8.665.75;8.694.18;+0.67 %;117.861.245;104.35
20.09.13;8.693.32;8.713.78;8.666.49;8.675.73;-0.21 %;250.530.388;47.29
23.09.13;8.682.94;8.699.47;8.605.59;8.635.29;-0.47 %;89.027.894;93.88
24.09.13;8.645.24;8.672.08;8.633.21;8.664.60;+0.34 %;77.004.994;38.87
25.09.13;8.655.04;8.681.99;8.609.95;8.665.63;+0.01 %;106.786.147;72.04
26.09.13;8.678.82;8.688.49;8.628.61;8.664.10;-0.02 %;89.370.458;59.88
27.09.13;8.672.82;8.691.48;8.611.45;8.661.51;-0.03 %;66.656.876;80.03
30.09.13;8.562.85;8.606.71;8.546.72;8.594.40;-0.77 %;78.928.645;59.99
01.10.13;8.618.59;8.691.85;8.612.23;8.689.14;+1.10 %;83.524.521;79.62
02.10.13;8.650.71;8.672.26;8.581.02;8.629.42;-0.69 %;76.381.333;91.24
03.10.13;8.647.86;8.654.79;8.590.46;8.597.91;-0.37 %;47.528.783;64.33
04.10.13;8.590.91;8.639.74;8.570.21;8.622.97;+0.29 %;84.645.331;69.53
07.10.13;8.557.04;8.604.86;8.510.42;8.591.58;-0.36 %;87.915.457;94.44
08.10.13;8.591.02;8.610.01;8.551.69;8.555.89;-0.42 %;77.276.418;58.32
09.10.13;8.541.08;8.589.64;8.489.62;8.516.69;-0.46 %;78.600.027;100.02
10.10.13;8.563.39;8.694.17;8.547.72;8.685.77;+1.99 %;106.874.587;146.45
11.10.13;8.705.03;8.729.33;8.695.76;8.724.83;+0.45 %;90.885.318;33.57
14.10.13;8.688.45;8.727.58;8.675.95;8.723.81;-0.01 %;64.647.369;51.63
15.10.13;8.757.13;8.820.98;8.757.09;8.804.44;+0.92 %;95.428.631;63.89
16.10.13;8.792.99;8.861.28;8.781.00;8.846.00;+0.47 %;93.507.453;80.28
17.10.13;8.817.11;8.829.79;8.765.47;8.811.98;-0.38 %;95.765.896;64.32
18.10.13;8.849.77;8.865.10;8.804.81;8.865.10;+0.60 %;168.251.951;60.29
